,Calories,CumulativeElevationGain,Date,Distance,Duration,Elevation,ExerciseLocalId,ExerciseServerId,HorizontalAccuracy,Interpolated,Latitude,Longitude,Pace,Paused,Speed,Steps,VerticalAccuracy,EntityStatus,LastOperationUuid,ServerId,TimeCreated,TimeUpdated,Uuid,Id,convertedDate
255,0,0.0,637392292320000000,0.8321299999999999,262000,49.054109999999994,4,35218252741,0.35,0,52.52929,-9.4262705,304.87805,0,11.8296,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,33cb7063-844a-4da8-9cce-75c198169c1a,256,2020-10-25 13:27:12.000000000
256,0,0.0,637392292330000000,0.83541,263000,49.141582,4,35218252741,0.4,0,52.529125,-9.426385,304.87805,0,11.8296,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,e22aa9df-c4dd-45bb-b7c2-cd0020932d7f,257,2020-10-25 13:27:13.000000000
257,0,0.0,637392292340000000,0.83868,264000,49.224625,4,35218252741,0.4,0,52.52906,-9.426435000000001,305.8104,0,11.8152,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,1759efa4-48c7-4b48-9d04-cde11525687b,258,2020-10-25 13:27:14.000000000
258,0,0.0,637392292350000000,0.84195,265000,49.10199,4,35218252741,0.4,0,52.529022,-9.42647,305.8104,0,11.8008,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,93396990-b79e-4014-ab36-93f0cf0b7fcc,259,2020-10-25 13:27:15.000000000
259,0,0.0,637392292360000000,0.8452299999999999,266000,49.06924,4,35218252741,0.4,0,52.52899,-9.426505,304.87805,0,11.7936,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,c561d6d4-ef5e-460d-8b69-31a81a4b5131,260,2020-10-25 13:27:16.000000000
260,0,0.0,637392292370000000,0.84851,267000,48.919437,4,35218252741,0.4,0,52.528973,-9.426518,304.87805,0,11.7936,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,7f52d240-019c-4821-b2a0-8a7cefb67298,261,2020-10-25 13:27:17.000000000
261,0,0.0,637392292380000000,0.8517899999999999,268000,48.861965000000005,4,35218252741,0.4,0,52.528969999999994,-9.426525,304.87805,0,11.7936,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,a688a26a-65f4-4469-845b-39b412ba2da7,262,2020-10-25 13:27:18.000000000
262,0,0.0,637392292390000000,0.8550700000000001,269000,48.6898,4,35218252741,0.4,0,52.528965,-9.426533000000001,304.87805,0,11.8008,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,cc29937f-fc08-47d0-b433-ab8dfac463a1,263,2020-10-25 13:27:19.000000000
263,0,0.0,637392292400000000,0.8583299999999999,270000,48.61221,4,35218252741,0.4,0,52.528965,-9.426546,306.74847,0,11.7936,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,163d3081-e9a2-4ee1-8684-1384bb4a8ffe,264,2020-10-25 13:27:20.000000000
264,0,0.0,637392292410000000,0.8615799999999999,271000,48.502487,4,35218252741,0.35,0,52.528969999999994,-9.426556,307.69232,0,11.772,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,1c26e099-4bc3-490a-aa6d-4879e18dd578,265,2020-10-25 13:27:21.000000000
265,0,0.0,637392292420000000,0.8648100000000001,272000,48.282635,4,35218252741,0.3,0,52.528976,-9.426563,309.59753,0,11.735999999999999,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,b527bb7e-b58c-4ef3-bcc4-3a2949a854ed,266,2020-10-25 13:27:22.000000000
266,0,0.0,637392292430000000,0.8680200000000001,273000,48.483456,4,35218252741,0.3,0,52.52899,-9.426573,311.5265,0,11.6856,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,2d854490-445a-4c95-ab13-0393ba5ccf46,267,2020-10-25 13:27:23.000000000
267,0,0.0,637392292440000000,0.8712200000000001,274000,48.27175,4,35218252741,0.3,0,52.529003,-9.426584,312.5,0,11.628,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,7017b685-06f7-46a2-b84c-16721338a75b,268,2020-10-25 13:27:24.000000000
268,0,0.0,637392292450000000,0.8743700000000001,275000,48.439537,4,35218252741,0.3,0,52.529019999999996,-9.426609,317.46033,0,11.5488,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,2b62427b-2350-425d-8512-7b17b2508391,269,2020-10-25 13:27:25.000000000
269,0,0.0,637392292460000000,0.8775,276000,48.67926,4,35218252741,0.3,0,52.529033999999996,-9.426639,319.48883,0,11.4624,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,5c273b95-b057-447a-88b6-f3e9e7cd2ec0,270,2020-10-25 13:27:26.000000000
270,0,0.0,637392292470000000,0.8806,277000,48.381706,4,35218252741,0.3,0,52.52904,-9.426655,322.58066,0,11.3688,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,ae68efad-0925-4265-8104-c16ff7b37ab2,271,2020-10-25 13:27:27.000000000
271,0,0.0,637392292480000000,0.8836799999999999,278000,48.629112,4,35218252741,0.3,0,52.52905,-9.426669,324.67532,0,11.2752,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,763ecde5-2417-481e-9395-780502b988a7,272,2020-10-25 13:27:28.000000000
272,0,0.0,637392292490000000,0.8867299999999999,279000,48.57996,4,35218252741,0.4,0,52.529056999999995,-9.426692,327.86887,0,11.1672,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,ea988253-4bfe-44cd-9aca-f7e2cd5941dc,273,2020-10-25 13:27:29.000000000
273,0,0.0,637392292500000000,0.88979,280000,48.656075,4,35218252741,0.4,0,52.529064,-9.426717,326.7974,0,11.1024,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,9b3e7afd-2ecb-4740-872c-bedaadfc0d90,274,2020-10-25 13:27:30.000000000
274,0,0.0,637392292510000000,0.8928299999999999,281000,48.848735999999995,4,35218252741,0.4,0,52.529076,-9.426741,328.94736,0,11.0376,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,5252438e-0e2f-499d-8cf7-fc0cc8c74030,275,2020-10-25 13:27:31.000000000
275,0,0.0,637392292520000000,0.89584,282000,48.54612,4,35218252741,0.4,0,52.529087,-9.426762,332.22592000000003,0,10.9728,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,964cb6ae-7c14-4908-9c81-427420ff524c,276,2020-10-25 13:27:32.000000000
276,0,0.0,637392292530000000,0.8988299999999999,283000,48.666959999999996,4,35218252741,0.4,0,52.5291,-9.426784,334.44815,0,10.908,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,adaf6779-29f0-4a4b-8df1-941d9d7ee0be,277,2020-10-25 13:27:33.000000000
277,0,0.0,637392292540000000,0.9018299999999999,284000,48.499077,4,35218252741,0.4,0,52.529106000000006,-9.426807,333.33333999999996,0,10.872,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,6e3e644d-5d86-4c13-82ba-f10392804a18,278,2020-10-25 13:27:34.000000000
278,0,0.0,637392292550000000,0.90481,285000,48.303505,4,35218252741,0.4,0,52.529114,-9.42683,335.57047,0,10.8144,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,66e5a1e1-6e01-4b2c-8314-7bc555257605,279,2020-10-25 13:27:35.000000000
279,0,0.0,637392292560000000,0.90776,286000,48.404575,4,35218252741,0.4,0,52.52911999999999,-9.426851,338.98306,0,10.7496,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,d191e60e-3fcb-4135-842d-e185828255ea,280,2020-10-25 13:27:36.000000000
280,0,0.0,637392292570000000,0.9107,287000,48.299557,4,35218252741,0.4,0,52.52913,-9.426872999999999,340.13605,0,10.6992,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,c09eec9b-1049-4fad-973a-e544ed0a67a0,281,2020-10-25 13:27:37.000000000
281,0,0.0,637392292580000000,0.9136200000000001,288000,48.404522,4,35218252741,0.4,0,52.529137,-9.426895,342.46576,0,10.6488,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,1cf06afd-f799-46fd-a661-f30ecccc2f0e,282,2020-10-25 13:27:38.000000000
282,0,0.0,637392292590000000,0.91653,289000,48.42352,4,35218252741,0.4,0,52.529140000000005,-9.426917,343.6426,0,10.584000000000001,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,215fc478-3521-4476-9ccc-e12431a7da7b,283,2020-10-25 13:27:39.000000000
283,0,0.0,637392292600000000,0.9194100000000001,290000,48.16097,4,35218252741,0.4,0,52.52915,-9.426936999999999,347.22222999999997,0,10.512,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,e984051f-7aca-440e-9aed-f4bba3ac021d,284,2020-10-25 13:27:40.000000000
284,0,0.0,637392292610000000,0.9222799999999999,291000,48.279971999999994,4,35218252741,0.4,0,52.529152,-9.426953999999999,348.43207,0,10.4544,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,0402541a-f8f6-41c6-a1c7-0a9d95783b4c,285,2020-10-25 13:27:41.000000000
285,0,0.0,637392292620000000,0.9251299999999999,292000,48.2721,4,35218252741,0.4,0,52.52915600000001,-9.4269705,350.8772,0,10.3896,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,330e4a1e-e8f9-4c03-a8a0-385d55abffe9,286,2020-10-25 13:27:42.000000000
286,0,0.0,637392292630000000,0.9279700000000001,293000,48.306488,4,35218252741,0.4,0,52.52916,-9.4269905,352.11267000000004,0,10.332,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,336facd1-dd19-48d4-bf3d-14cad8713b54,287,2020-10-25 13:27:43.000000000
287,0,0.0,637392292640000000,0.9307799999999999,294000,48.38008,4,35218252741,0.4,0,52.529167,-9.4270115,355.8719,0,10.26,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,188b8c1f-6f8b-4b31-bdef-41aae914c0da,288,2020-10-25 13:27:44.000000000
288,0,0.0,637392292650000000,0.93358,295000,48.409442999999996,4,35218252741,0.4,0,52.52916999999999,-9.427033,357.14285,0,10.2024,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,fd86fc45-2b0b-4aa9-85eb-22ecb84ba326,289,2020-10-25 13:27:45.000000000
289,0,0.0,637392292660000000,0.93637,296000,48.59835,4,35218252741,0.4,0,52.529180000000004,-9.427055000000001,358.42294,0,10.1448,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,62e68db3-4a7a-44bf-9a5b-eb4343a25bc1,290,2020-10-25 13:27:46.000000000
290,0,0.0,637392292670000000,0.9391299999999999,297000,48.653873,4,35218252741,0.4,0,52.52919,-9.427082,362.31885,0,10.08,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,17f8b620-9cb6-4cd0-a364-6c56867aefdb,291,2020-10-25 13:27:47.000000000
291,0,0.0,637392292680000000,0.9418700000000001,298000,48.82584,4,35218252741,0.4,0,52.5292,-9.427108,364.9635,0,10.008,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,670e89d2-c696-4aeb-b849-5f2159cf7bed,292,2020-10-25 13:27:48.000000000
292,0,0.0,637392292690000000,0.9446200000000001,299000,48.944959999999995,4,35218252741,0.4,0,52.52921,-9.427132,363.63635,0,9.9648,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,d48364ec-942d-43cf-a94f-18a78b200d7b,293,2020-10-25 13:27:49.000000000
293,0,0.0,637392292700000000,0.9473299999999999,300000,48.97405,4,35218252741,0.4,0,52.529213,-9.4271555,369.0037,0,9.9,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,c2ae5e81-bdc5-425e-a5f8-3dc41fade437,294,2020-10-25 13:27:50.000000000
294,0,0.0,637392292710000000,0.95004,301000,49.03966,4,35218252741,0.4,0,52.529219999999995,-9.42718,369.0037,0,9.8424,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,842a90ba-ded8-4796-8399-633fbd70854a,295,2020-10-25 13:27:51.000000000
295,0,0.0,637392292720000000,0.95273,302000,49.018574,4,35218252741,0.4,0,52.529224,-9.427202000000001,371.74722,0,9.792,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,2f6a6e1e-c189-4eaf-ac82-0358928eb6b9,296,2020-10-25 13:27:52.000000000
296,0,0.0,637392292730000000,0.95541,303000,48.876534,4,35218252741,0.4,0,52.52923199999999,-9.427224,373.13434,0,9.7488,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,759d2dd6-cfe8-4d0e-929b-bce6a2bf9aba,297,2020-10-25 13:27:53.000000000
297,0,0.0,637392292740000000,0.9580799999999999,304000,48.90378,4,35218252741,0.4,0,52.52924,-9.427241,374.53182999999996,0,9.6912,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,ab7394ca-5fdf-4503-b430-aff5029dd4e7,298,2020-10-25 13:27:54.000000000
298,0,0.0,637392292750000000,0.96072,305000,48.807606,4,35218252741,0.4,0,52.52924300000001,-9.427255,378.78787,0,9.6408,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,99f6507a-688d-4d78-a006-3d54fc36382d,299,2020-10-25 13:27:55.000000000
299,0,0.0,637392292760000000,0.96336,306000,48.837936,4,35218252741,0.4,0,52.529247,-9.427268,378.78787,0,9.5904,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,35026c3b-0992-4f6e-a6b3-887174a84d83,300,2020-10-25 13:27:56.000000000
300,0,0.0,637392292770000000,0.96598,307000,48.865685,4,35218252741,0.4,0,52.529255000000006,-9.427288,381.67938,0,9.54,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,9d53daf4-3234-4fcd-a6e6-3cda42c97d07,301,2020-10-25 13:27:57.000000000
301,0,0.0,637392292780000000,0.9685799999999999,308000,48.850722999999995,4,35218252741,0.4,0,52.529263,-9.427304,384.6154,0,9.4824,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,63cfbc44-f3e7-42a9-bacf-d9aee6c497f1,302,2020-10-25 13:27:58.000000000
302,0,0.0,637392292790000000,0.97116,309000,48.916622,4,35218252741,0.4,0,52.529266,-9.427316000000001,387.5969,0,9.4176,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,a5a45505-4cd0-44e9-b411-d05825e80a2c,303,2020-10-25 13:27:59.000000000
303,0,0.0,637392292800000000,0.9737299999999999,310000,49.017563,4,35218252741,0.4,0,52.52927,-9.427328999999999,389.10507,0,9.3672,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,6bbfe3c5-c10c-4b64-9bad-35bb7e735ad5,304,2020-10-25 13:28:00.000000000
304,0,0.0,637392292810000000,0.9763,311000,49.19104,4,35218252741,0.4,0,52.529278000000005,-9.427352,389.10507,0,9.3168,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,591993e0-ac0c-429a-b7b8-3b9a05b10328,305,2020-10-25 13:28:01.000000000
305,0,0.0,637392292820000000,0.97883,312000,49.19027,4,35218252741,0.4,0,52.52928000000001,-9.427373,395.25692999999995,0,9.252,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,855e605a-82d4-4efb-8356-0b79b503db7f,306,2020-10-25 13:28:02.000000000
306,0,0.0,637392292830000000,0.98135,313000,49.10732,4,35218252741,0.4,0,52.52929,-9.427392999999999,396.8254,0,9.1944,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,52b78d2d-8298-4ca0-8c9e-0fc479afb099,307,2020-10-25 13:28:03.000000000
307,0,0.0,637392292840000000,0.98385,314000,49.18939,4,35218252741,0.4,0,52.529297,-9.427415,400.0,0,9.1368,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,1a81a62f-5423-4b62-adfe-ef7565e86a10,308,2020-10-25 13:28:04.000000000
308,0,0.0,637392292850000000,0.9863299999999999,315000,49.103609999999996,4,35218252741,0.4,0,52.52930500000001,-9.427439,403.2258,0,9.072000000000001,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,5f8a9eb4-8bd2-436f-adbd-606d1252760d,309,2020-10-25 13:28:05.000000000
309,0,0.0,637392292860000000,0.9888,316000,49.143046999999996,4,35218252741,0.4,0,52.529312,-9.42746,404.8583,0,9.0,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,7810dc6b-c131-4eec-922b-83ad5076b43a,310,2020-10-25 13:28:06.000000000
310,0,0.0,637392292870000000,0.99126,317000,49.259125,4,35218252741,0.4,0,52.52932,-9.427480000000001,406.50406,0,8.9496,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,4c6566b4-fc98-47dd-a47e-2cbbfa9376ef,311,2020-10-25 13:28:07.000000000
311,0,0.0,637392292880000000,0.99369,318000,49.205059999999996,4,35218252741,0.4,0,52.52932,-9.427496000000001,411.52263999999997,0,8.8848,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,aaf86299-977c-4cff-b01f-7f94234fc127,312,2020-10-25 13:28:08.000000000
312,0,0.0,637392292890000000,0.9961399999999999,319000,49.31413,4,35218252741,0.4,0,52.52933,-9.427513000000001,408.16327,0,8.8488,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,908d05ba-4fd8-40f5-8713-39400f9dd36c,313,2020-10-25 13:28:09.000000000
313,0,0.0,637392292900000000,0.99856,320000,49.253468,4,35218252741,0.4,0,52.529340000000005,-9.427532000000001,413.22314,0,8.8056,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,f01a5419-2743-4d5b-b4e3-15d49c966bb7,314,2020-10-25 13:28:10.000000000
314,0,0.0,637392292905950000,1.0,320595,49.314696999999995,4,35218252741,0.4,1,52.529346,-9.427544000000001,413.22314,0,8.8056,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,1a8d7968-3465-49e5-b756-44decd8f8697,315,2020-10-25 13:28:10.594995260
315,0,0.0,637392292910000000,1.00098,321000,49.356365000000004,4,35218252741,0.4,0,52.52935,-9.427551,413.22314,0,8.7696,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,c9bf590f-30f6-44b6-ad35-5b6f4174d687,316,2020-10-25 13:28:11.000000000
316,0,0.0,637392292920000000,1.00338,322000,49.450798,4,35218252741,0.4,0,52.52936,-9.427567,416.66666000000004,0,8.7264,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,bd35a699-b5c1-4184-8a24-7b4d0b6671b0,317,2020-10-25 13:28:12.000000000
317,0,0.0,637392292930000000,1.00578,323000,49.496788,4,35218252741,0.4,0,52.529373,-9.427583,416.66666000000004,0,8.7048,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,b1ea1721-7782-4eb6-b4b9-2394786a7306,318,2020-10-25 13:28:13.000000000
318,0,0.0,637392292940000000,1.00815,324000,49.537673999999996,4,35218252741,0.4,0,52.529385,-9.427599,421.94092,0,8.6472,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,755958c7-72fc-47b1-b23b-723cff8515ab,319,2020-10-25 13:28:14.000000000
319,0,0.0,637392292950000000,1.01051,325000,49.493324,4,35218252741,0.4,0,52.529396,-9.427611,423.72882000000004,0,8.604,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,cda7c525-5122-4f93-a37a-478319fe918e,320,2020-10-25 13:28:15.000000000
320,0,0.0,637392292960000000,1.0128700000000002,326000,49.530563,4,35218252741,0.4,0,52.52940400000001,-9.427617999999999,423.72882000000004,0,8.5608,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,bc1666dc-0b3a-4d80-9a96-47dda81d32fc,321,2020-10-25 13:28:16.000000000
321,0,0.0,637392292970000000,1.01522,327000,49.523323,4,35218252741,0.4,0,52.529415,-9.427624,425.53192,0,8.5248,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,f448ecbd-d523-4d12-83e2-3764b6624a64,322,2020-10-25 13:28:17.000000000
322,0,0.0,637392292980000000,1.01755,328000,49.434490000000004,4,35218252741,0.4,0,52.529423,-9.427622,429.18454,0,8.4744,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,6b12f916-8c73-44ee-80e6-e6b0fee8dd8b,323,2020-10-25 13:28:18.000000000
323,0,0.0,637392292990000000,1.01987,329000,49.3504,4,35218252741,0.4,0,52.52944,-9.427601,431.0345,0,8.4384,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,729225e3-2b41-4c76-a67a-2e7bd2b92f66,324,2020-10-25 13:28:19.000000000
324,0,0.0,637392293000000000,1.0221799999999999,330000,49.271209999999996,4,35218252741,0.4,0,52.529465,-9.427567999999999,432.90042,0,8.4024,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,970765ad-7373-4393-af27-6dd27db52c15,325,2020-10-25 13:28:20.000000000
325,0,0.0,637392293010000000,1.02447,331000,49.23722,4,35218252741,0.4,0,52.529488,-9.427532000000001,436.6812,0,8.352,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,f00624d9-4a93-4fae-a136-143862e88384,326,2020-10-25 13:28:21.000000000
326,0,0.0,637392293020000000,1.0267600000000001,332000,49.205418,4,35218252741,0.4,0,52.529509999999995,-9.427502,436.6812,0,8.3088,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,0115bf6c-43a3-4667-996c-ca65dc4d0f2c,327,2020-10-25 13:28:22.000000000
327,0,0.0,637392293030000000,1.02904,333000,49.175808,4,35218252741,0.4,0,52.529532999999994,-9.427472,438.5965,0,8.2728,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,4dda41d4-99d4-44c2-86a6-421768da825a,328,2020-10-25 13:28:23.000000000
328,0,0.0,637392293040000000,1.0313299999999999,334000,49.228798,4,35218252741,0.4,0,52.529552,-9.427448,436.6812,0,8.2512,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,1326e541-bb0b-407d-ba10-247f11431c18,329,2020-10-25 13:28:24.000000000
329,0,0.0,637392293050000000,1.03364,335000,49.197834,4,35218252741,0.4,0,52.529575,-9.4274235,432.90042,0,8.2512,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,cfdda2d4-316e-4eac-9b7e-ad2f0e1f1177,330,2020-10-25 13:28:25.000000000
330,0,0.0,637392293060000000,1.03596,336000,49.249443,4,35218252741,0.4,0,52.529617,-9.427385000000001,431.0345,0,8.2728,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,5154fd8d-9be6-470f-ba8c-6c983b55224e,331,2020-10-25 13:28:26.000000000
331,0,0.0,637392293070000000,1.0383,337000,49.2573,4,35218252741,0.4,0,52.529644,-9.427361999999999,427.35042999999996,0,8.3088,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,e84d8dd2-cc8f-4b32-9bc2-43d51ba850c8,332,2020-10-25 13:28:27.000000000
332,0,0.0,637392293080000000,1.0406600000000001,338000,49.264472999999995,4,35218252741,0.4,0,52.529669999999996,-9.427341,423.72882000000004,0,8.3664,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,b9a3b6da-9b76-4822-96c6-51070985541a,333,2020-10-25 13:28:28.000000000
333,0,0.0,637392293090000000,1.04304,339000,49.3112,4,35218252741,0.4,0,52.52970500000001,-9.427311999999999,420.16805999999997,0,8.4312,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,1e0e82cd-5a0e-46a2-8486-40c1dd01ad30,334,2020-10-25 13:28:29.000000000
334,0,0.0,637392293100000000,1.04544,340000,49.314240000000005,4,35218252741,0.4,0,52.52973000000001,-9.42729,416.66666000000004,0,8.496,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,6e5129de-929f-43b8-8674-5c9fe6039f67,335,2020-10-25 13:28:30.000000000
335,0,0.0,637392293110000000,1.04787,341000,49.27649,4,35218252741,0.4,0,52.529759999999996,-9.427265,411.52263999999997,0,8.5752,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,0b4f584f-9828-4e3a-9002-60903714c439,336,2020-10-25 13:28:31.000000000
336,0,0.0,637392293120000000,1.05031,342000,49.241054999999996,4,35218252741,0.4,0,52.529785,-9.427239,409.83606000000003,0,8.6472,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,e61a74ff-98f0-4ab7-b040-55829718d149,337,2020-10-25 13:28:32.000000000
337,0,0.0,637392293130000000,1.05277,343000,49.167747,4,35218252741,0.4,0,52.529807999999996,-9.427217,406.50406,0,8.7192,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,d406389d-5f43-4464-8f58-40c5e0a2b63b,338,2020-10-25 13:28:33.000000000
338,0,0.0,637392293140000000,1.05523,344000,49.099616999999995,4,35218252741,0.4,0,52.529830000000004,-9.427194,406.50406,0,8.7768,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,52889109-ddf8-4dfe-9656-227070f4cc49,339,2020-10-25 13:28:34.000000000
339,0,0.0,637392293150000000,1.05772,345000,48.956196000000006,4,35218252741,0.4,0,52.52985,-9.427168,401.6064,0,8.8416,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,92306747-e829-4b25-8e0b-b4bf257abf3e,340,2020-10-25 13:28:35.000000000
340,0,0.0,637392293160000000,1.06019,346000,48.90392,4,35218252741,0.4,0,52.529865,-9.427147,404.8583,0,8.8704,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,15ff7265-9ab3-4102-87c5-6fa9fb61ded2,341,2020-10-25 13:28:36.000000000
341,0,0.0,637392293170000000,1.0626799999999998,347000,48.856503000000004,4,35218252741,0.4,0,52.529877,-9.427126,401.6064,0,8.9064,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,a635a930-dc8e-4a84-95fb-061e32f8e6f1,342,2020-10-25 13:28:37.000000000
342,0,0.0,637392293180000000,1.0651700000000002,348000,48.81375,4,35218252741,0.4,0,52.52989,-9.4271,401.6064,0,8.927999999999999,0,0.0,0,00000000-0000-0000-0000-000000000000,0,637452752329687701,637452752329687701,5937cbb6-2f29-46f2-8a3a-8a6c7118c847,343,2020-10-25 13:28:38.000000000
